StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Subject,Mood2_1,RavenInstTimeDelay_First Click,RavenInstTimeDelay_Last Click,RavenInstTimeDelay_Page Submit,RavenInstTimeDelay_Click Count,RavenRespD1,RavenRespD2,RavenRespD3,RavenRespD4,RavenRespD5,RavenRespD6,RavenRespD7,RavenRespD8,RavenRespD9,RavenRespD10,RavenRespD11,RavenRespD12,RavenRespE1,RavenRespE2,RavenRespE3,RavenRespE4,RavenRespE5,RavenRespE6,RavenRespE7,RavenRespE8,RavenRespE9,RavenRespE10,RavenRespE11,RavenRespE12,RavenTimeCutoff_First Click,RavenTimeCutoff_Last Click,RavenTimeCutoff_Page Submit,RavenTimeCutoff_Click Count,Subject - Topics
11/29/2017 18:59,11/29/2017 19:11,IP Address,128.206.28.1,100,729,TRUE,11/29/2017 19:11,R_2VBKBFwnQQyEYrP,,,,,38.95170593,-92.33409882,anonymous,EN,370,1,21.864,21.864,118.232,1,3,2,3,7,8,6,5,4,1,2,6,8,7,7,8,2,1,8,1,6,3,,,,3.478,497.594,600.015,64,
11/30/2017 8:52,11/30/2017 8:59,IP Address,128.206.28.1,100,427,TRUE,11/30/2017 8:59,R_2TRk0NgYm34lb9F,,,,,38.95170593,-92.33409882,anonymous,EN,373,7,6.052,6.052,37.961,1,3,4,3,7,8,6,4,4,1,2,4,7,4,6,8,2,7,5,4,2,4,6,3,5,5.726,367.122,367.633,50,
11/30/2017 8:53,11/30/2017 9:03,IP Address,128.206.28.32,100,579,TRUE,11/30/2017 9:03,R_1IRyLd1oUpNHgPW,,,,,38.95170593,-92.33409882,anonymous,EN,372,10,11.366,81.391,82.517,8,3,4,3,7,8,6,5,4,1,2,7,5,7,6,8,2,1,7,3,8,3,7,4,3,2.756,481.85,483.098,28,
11/30/2017 8:55,11/30/2017 9:03,IP Address,128.206.28.182,100,482,TRUE,11/30/2017 9:03,R_3lWHpVVo9UXUT85,,,,,38.95170593,-92.33409882,anonymous,EN,374,10,8.414,8.414,52.084,1,1,5,4,8,6,7,1,4,2,2,5,2,4,1,6,3,2,4,7,2,2,7,1,3,3.496,406.198,407.352,42,
11/30/2017 14:25,11/30/2017 14:31,IP Address,128.206.28.182,100,357,TRUE,11/30/2017 14:31,R_2ccnFUpN2sfwzAb,,,,,38.95170593,-92.33409882,anonymous,EN,375,8,6.811,57.054,58.92,2,3,4,3,7,8,6,5,4,1,2,8,5,7,6,8,2,1,5,3,2,2,5,5,4,2.28,290.634,291.521,30,
11/30/2017 14:32,11/30/2017 14:42,IP Address,128.206.28.32,100,636,TRUE,11/30/2017 14:42,R_XnRnFOzzG2sHHTX,,,,,38.95170593,-92.33409882,anonymous,EN,377,6,8.456,12.337,26.998,2,3,4,3,7,8,6,5,4,1,2,6,8,7,6,8,2,1,5,1,,,,,,4.079,535.831,600.012,25,
11/30/2017 14:57,11/30/2017 15:08,IP Address,128.206.28.1,100,699,TRUE,11/30/2017 15:08,R_3L5dn9ibboekBnW,,,,,38.95170593,-92.33409882,anonymous,EN,376,9,37.762,37.762,78.015,1,3,4,3,7,8,6,5,4,1,2,6,5,7,6,8,2,1,,,,,,,,5.079,590.364,600.014,21,
11/30/2017 16:29,11/30/2017 16:38,IP Address,128.206.28.32,100,547,TRUE,11/30/2017 16:38,R_3g63jcSNa14Wd49,,,,,38.95170593,-92.33409882,anonymous,EN,378,9,13.243,13.243,56.296,1,3,4,3,7,8,6,5,4,4,2,5,5,7,6,2,3,1,5,1,3,3,6,8,6,5.108,483.096,483.784,43,
11/30/2017 16:30,11/30/2017 16:41,IP Address,128.206.28.182,100,641,TRUE,11/30/2017 16:41,R_2BglHnheeF56FXE,,,,,38.95170593,-92.33409882,anonymous,EN,379,9,21.371,51.84,60.25,2,3,4,3,7,8,6,7,4,1,2,6,5,5,6,8,3,1,1,7,7,4,6,3,3,11.022,568.943,570.366,32,
11/30/2017 16:40,11/30/2017 16:53,IP Address,128.206.28.1,100,744,TRUE,11/30/2017 16:53,R_12KNp8oQ0EJ4tOs,,,,,38.95170593,-92.33409882,anonymous,EN,380,7,70.999,134.928,135.85,4,3,4,3,7,8,6,5,4,1,2,5,6,7,6,8,2,1,5,1,6,2,2,4,,4.102,589.639,600.019,27,
12/1/2017 10:55,12/1/2017 11:02,IP Address,128.206.28.32,100,429,TRUE,12/1/2017 11:02,R_3HIfY4ca1Y0WILw,,,,,38.95170593,-92.33409882,anonymous,EN,381,5,3.462,7.51,38.643,2,3,4,3,7,8,6,5,4,1,1,5,8,7,6,2,2,1,5,3,7,1,3,2,4,2.191,375.578,376.521,31,
12/1/2017 10:55,12/1/2017 11:03,IP Address,128.206.28.1,100,500,TRUE,12/1/2017 11:03,R_2uCiBoiN7UUOzKF,,,,,38.95170593,-92.33409882,anonymous,EN,382,5,8.126,37.363,39.922,5,3,4,3,7,8,6,5,4,1,2,3,4,7,6,5,3,7,2,4,2,2,4,8,2,3.365,449.441,450.44,27,
12/1/2017 10:56,12/1/2017 11:06,IP Address,128.206.28.182,100,637,TRUE,12/1/2017 11:06,R_33wgGEW1EHM3XVe,,,,,38.95170593,-92.33409882,anonymous,EN,383,-10,3.911,50.324,59.189,2,3,4,3,7,8,6,5,4,3,2,6,8,7,6,8,2,7,1,1,6,5,4,5,8,6.722,554.762,555.9,36,
12/1/2017 12:55,12/1/2017 13:02,IP Address,128.206.28.32,100,451,TRUE,12/1/2017 13:02,R_1go2KMB1qwoHl6W,,,,,38.95170593,-92.33409882,anonymous,EN,384,2,48.087,48.087,96.897,1,3,4,3,7,8,3,5,4,1,2,7,1,4,5,2,4,4,3,7,7,5,8,6,1,2.811,344.847,347.248,34,
12/1/2017 14:48,12/1/2017 14:56,IP Address,128.206.28.1,100,427,TRUE,12/1/2017 14:56,R_2yr5n3rmbCTmkJb,,,,,38.95170593,-92.33409882,anonymous,EN,386,2,11.853,11.853,35.883,1,3,4,3,7,8,6,5,4,1,2,2,7,1,3,5,4,7,7,1,8,7,7,7,2,3.279,380.707,382.067,34,
12/1/2017 14:49,12/1/2017 14:57,IP Address,128.206.28.32,100,458,TRUE,12/1/2017 14:57,R_1rIG9zfwwPXXn5V,,,,,38.95170593,-92.33409882,anonymous,EN,385,,27.296,27.296,42.106,1,3,4,3,7,8,6,5,4,1,2,2,6,6,6,8,3,8,5,6,2,2,7,1,7,2.45,406.455,408.046,36,
12/1/2017 14:56,12/1/2017 15:05,IP Address,128.206.28.182,100,533,TRUE,12/1/2017 15:05,R_2UioAFtRPQ9wf55,,,,,38.95170593,-92.33409882,anonymous,EN,387,7,4.986,4.986,37.996,1,3,4,3,7,8,6,5,4,1,2,4,7,7,,8,2,3,2,1,8,7,1,3,4,6.465,480.446,481.709,31,
12/4/2017 10:28,12/4/2017 10:35,IP Address,128.206.28.32,100,410,TRUE,12/4/2017 10:35,R_enVL1uXiszGuu6B,,,,,38.95170593,-92.33409882,anonymous,EN,388,,0,0,53.478,0,3,2,1,7,3,2,8,4,5,5,3,4,4,3,8,3,3,8,1,5,7,7,3,3,7.511,342.082,343.01,36,
12/4/2017 15:01,12/4/2017 15:12,IP Address,128.206.28.32,100,654,TRUE,12/4/2017 15:12,R_R45bqsqwtTxS7XX,,,,,38.95170593,-92.33409882,anonymous,EN,389,4,12.673,12.673,41.702,1,3,4,3,7,8,6,5,4,1,2,3,8,7,6,8,2,1,5,1,6,3,,,,2.625,526.872,600.013,40,
12/4/2017 16:47,12/4/2017 16:55,IP Address,128.206.28.32,100,508,TRUE,12/4/2017 16:55,R_1IRgFI639gW6Om8,,,,,38.95170593,-92.33409882,anonymous,EN,390,6,8.362,77.267,81.921,10,3,4,3,7,8,6,5,4,1,2,5,7,7,6,8,3,7,4,3,8,3,2,6,5,2.898,396.646,397.99,31,
12/4/2017 18:55,12/4/2017 19:03,IP Address,128.206.28.1,100,467,TRUE,12/4/2017 19:03,R_1dnOZOFWfy82gjL,,,,,38.95170593,-92.33409882,anonymous,EN,392,6,17.068,17.068,58.34,1,3,5,4,7,8,6,5,5,3,6,3,6,7,6,4,3,6,1,6,4,7,5,6,5,11.045,397.158,397.948,30,
12/4/2017 18:52,12/4/2017 19:03,IP Address,128.206.28.32,100,645,TRUE,12/4/2017 19:03,R_3QXkjtwG03tkt7A,,,,,38.95170593,-92.33409882,anonymous,EN,391,6,15.43,15.43,50.908,1,3,4,3,7,8,6,5,4,1,2,2,8,7,6,8,2,1,5,4,6,1,6,6,1,6.298,581.687,583.254,35,
12/5/2017 8:48,12/5/2017 8:54,IP Address,128.206.28.1,100,321,TRUE,12/5/2017 8:54,R_3PqbI4iikh9z5Xq,,,,,38.95170593,-92.33409882,anonymous,EN,394,6,14.229,14.229,52.091,1,3,4,3,7,8,5,5,4,1,2,8,5,5,6,2,8,7,4,7,2,2,7,3,2,4.838,256.441,257.969,28,
12/5/2017 8:50,12/5/2017 8:58,IP Address,128.206.28.32,100,491,TRUE,12/5/2017 8:58,R_3ixtVkO0BREl5op,,,,,38.95170593,-92.33409882,anonymous,EN,393,4,8.075,9.756,36.81,2,3,4,3,1,8,6,4,4,1,2,6,7,7,6,8,2,1,5,1,6,1,6,7,2,2.769,430.361,432.496,35,
12/5/2017 8:54,12/5/2017 9:05,IP Address,128.206.28.182,100,670,TRUE,12/5/2017 9:05,R_8uZOtJJpcyMXcAh,,,,,38.95170593,-92.33409882,anonymous,EN,395,8,9.193,9.193,59.888,1,3,4,3,7,8,6,5,4,1,2,5,7,1,6,8,2,1,5,1,6,,,,,4.722,558.651,600.007,24,
12/5/2017 10:59,12/5/2017 11:03,IP Address,128.206.28.1,100,290,TRUE,12/5/2017 11:03,R_3flptKWVFJATaov,,,,,38.95170593,-92.33409882,anonymous,EN,397,5,21.196,30.003,35.528,4,3,4,3,2,8,6,5,5,4,6,5,2,7,3,1,3,6,7,8,5,3,4,8,6,3.526,239.439,240.607,31,
12/5/2017 10:56,12/5/2017 11:06,IP Address,128.206.28.32,100,566,TRUE,12/5/2017 11:06,R_AgiWCqL7ZNFEYTL,,,,,38.95170593,-92.33409882,anonymous,EN,396,10,5.489,5.489,49.56,1,3,4,3,7,8,6,5,4,1,2,3,7,7,3,8,7,1,4,3,3,3,1,8,6,2.276,502.655,502.969,56,
12/5/2017 12:54,12/5/2017 13:01,IP Address,128.206.28.32,100,450,TRUE,12/5/2017 13:01,R_XiBrMB8SrLlEgxP,,,,,38.95170593,-92.33409882,anonymous,EN,398,3,6.279,47.241,48.455,6,3,4,3,7,8,6,5,4,1,2,2,7,7,6,8,3,1,5,1,2,2,1,5,6,2.375,383.483,384.017,34,
12/5/2017 12:54,12/5/2017 13:05,IP Address,128.206.28.1,100,610,TRUE,12/5/2017 13:05,R_8pEupozAE7sEOZP,,,,,38.95170593,-92.33409882,anonymous,EN,399,-1,6.893,30.507,33.571,2,3,4,3,7,8,6,5,4,1,2,5,6,7,6,8,2,1,5,1,,,6,4,,3.213,526.425,562.402,32,
12/5/2017 13:09,12/5/2017 13:20,IP Address,128.206.28.182,100,637,TRUE,12/5/2017 13:20,R_1ONOYznoBQrjncn,,,,,38.95170593,-92.33409882,anonymous,EN,400,,0,0,28.286,0,,3,7,8,6,5,4,1,2,5,,1,7,8,2,1,,,,,,,,,5.085,582.794,600.006,19,
12/5/2017 14:46,12/5/2017 14:58,IP Address,128.206.28.32,100,690,TRUE,12/5/2017 14:58,R_20VhAeJZB7pxY97,,,,,38.95170593,-92.33409882,anonymous,EN,401,9,9.555,70.337,81.396,2,3,4,3,7,8,6,4,4,1,2,5,4,7,3,8,2,6,2,4,7,4,6,1,,2.043,521.252,600.012,40,
12/5/2017 14:48,12/5/2017 14:59,IP Address,128.206.28.1,100,645,TRUE,12/5/2017 14:59,R_2fa2ZCc9iBT8Xn4,,,,,38.95170593,-92.33409882,anonymous,EN,402,5,13.686,33.413,34.963,2,3,4,3,7,8,6,5,4,1,2,5,6,7,6,8,2,1,5,1,6,3,2,1,,1.879,599.476,600.015,30,
12/5/2017 14:56,12/5/2017 15:07,IP Address,128.206.28.182,100,624,TRUE,12/5/2017 15:07,R_274iCrV7w3h0CLG,,,,,38.95170593,-92.33409882,anonymous,EN,403,7,14.399,26.15,32.296,6,3,4,3,7,8,6,2,8,1,2,2,6,7,6,8,6,1,5,1,6,3,2,3,5,3.023,580.864,581.688,36,
12/5/2017 16:49,12/5/2017 16:59,IP Address,128.206.28.32,100,592,TRUE,12/5/2017 16:59,R_2cezBPmatwkc9zX,,,,,38.95170593,-92.33409882,anonymous,EN,404,7,5.456,26.159,27.212,2,3,2,3,7,8,6,5,4,1,2,5,6,7,6,8,3,1,5,1,5,8,6,2,4,2.155,556.278,557.324,36,
12/5/2017 16:52,12/5/2017 17:04,IP Address,128.206.28.1,100,687,TRUE,12/5/2017 17:04,R_qvUKxOtKEvbQoQV,,,,,38.95170593,-92.33409882,anonymous,EN,405,8,8.672,78.511,79.388,4,3,4,3,7,8,3,5,4,1,2,7,2,7,6,8,2,1,5,1,1,3,2,,,7.442,542.166,600.016,29,
12/5/2017 16:55,12/5/2017 17:06,IP Address,128.206.28.182,100,664,TRUE,12/5/2017 17:06,R_7Wpn4NqbJk8NMGZ,,,,,38.95170593,-92.33409882,anonymous,EN,406,0,13.715,13.715,54.141,1,3,4,3,7,8,6,5,4,1,2,2,6,7,6,8,2,1,5,5,2,3,,,,2.17,577.169,600.007,34,
12/6/2017 13:24,12/6/2017 13:31,IP Address,128.206.28.1,100,372,TRUE,12/6/2017 13:31,R_2EaWmU0CkPTdPVG,,,,,38.95170593,-92.33409882,anonymous,EN,408,-2,8.324,8.324,30.68,1,3,8,3,7,8,6,5,4,1,2,2,7,2,6,8,3,4,2,4,2,2,7,5,6,5.426,329.485,331.03,32,
12/6/2017 13:27,12/6/2017 13:36,IP Address,128.206.28.32,100,528,TRUE,12/6/2017 13:36,R_2ONNPYCrDAKO59z,,,,,38.95170593,-92.33409882,anonymous,EN,407,7,17.601,63.681,72.661,2,3,4,3,7,8,5,5,4,1,2,8,6,3,6,8,5,1,5,1,8,3,6,2,2,1.741,443.995,447.962,36,
12/6/2017 14:52,12/6/2017 14:58,IP Address,128.206.28.182,100,315,TRUE,12/6/2017 14:58,R_VPvRctBtOT1o4Zr,,,,,38.95170593,-92.33409882,anonymous,EN,409,7,28.118,51.109,53.262,2,3,4,3,7,8,6,8,5,5,2,4,5,7,6,8,3,3,6,1,6,4,5,7,8,1.948,247.549,248.911,27,
12/6/2017 15:05,12/6/2017 15:13,IP Address,128.206.28.1,100,466,TRUE,12/6/2017 15:13,R_1GJKa7ub7T1Fgpn,,,,,38.95170593,-92.33409882,anonymous,EN,410,-2,20.441,20.441,136.136,1,3,4,3,7,8,6,2,2,1,2,3,3,4,4,6,2,3,5,5,6,7,5,7,3,6.312,322.44,322.807,38,
12/6/2017 16:52,12/6/2017 16:59,IP Address,128.206.28.1,100,400,TRUE,12/6/2017 16:59,R_1imQTuQIz4elCGo,,,,,38.95170593,-92.33409882,anonymous,EN,412,1,9.121,48.082,49.983,8,3,4,3,7,8,6,5,4,1,4,2,6,7,6,8,2,1,7,6,6,3,7,3,2,4.434,330.148,332.314,29,
12/6/2017 16:52,12/6/2017 17:02,IP Address,128.206.28.32,100,653,TRUE,12/6/2017 17:02,R_3oTOkde9GkU9I3W,,,,,38.95170593,-92.33409882,anonymous,EN,411,6,10.18,10.18,44.985,1,3,4,3,7,8,6,5,5,1,2,2,7,7,6,8,2,1,6,1,6,,,,,12.609,549.256,600.017,27,
12/6/2017 17:00,12/6/2017 17:12,IP Address,128.206.28.182,100,705,TRUE,12/6/2017 17:12,R_3EgviOsqphSJK4V,,,,,38.95170593,-92.33409882,anonymous,EN,413,4,46.711,144.831,146.233,6,3,4,3,7,8,6,5,4,1,2,5,8,7,6,8,2,1,5,7,6,3,6,1,7,1.777,547.362,549.402,37,
12/6/2017 18:50,12/6/2017 19:01,IP Address,128.206.28.32,100,695,TRUE,12/6/2017 19:01,R_ZEOehAoKWyc5WHT,,,,,38.95170593,-92.33409882,anonymous,EN,414,6,11.547,66.216,70.947,2,3,4,3,7,8,6,5,4,1,2,5,6,7,6,8,2,1,5,1,6,3,,,,4.876,549.596,600.012,35,
12/6/2017 18:56,12/6/2017 19:06,IP Address,128.206.28.1,100,593,TRUE,12/6/2017 19:06,R_1pX1wmuEKMFmsXW,,,,,38.95170593,-92.33409882,anonymous,EN,415,7,12.292,37.794,40.889,2,3,4,3,7,8,6,5,4,1,2,5,7,7,6,2,2,1,5,1,6,5,6,4,2,1.963,541.263,542.776,33,
12/7/2017 8:49,12/7/2017 8:54,IP Address,128.206.28.1,100,318,TRUE,12/7/2017 8:54,R_2zd6cF6fGIkX9vV,,,,,38.95170593,-92.33409882,anonymous,EN,417,4,10.527,12.623,48.036,2,3,4,1,7,8,6,5,1,2,7,3,8,7,1,8,8,7,8,7,2,1,1,5,2,8.1,250.63,251.767,33,
12/7/2017 8:50,12/7/2017 8:57,IP Address,128.206.28.32,100,401,TRUE,12/7/2017 8:57,R_2vYs0QNqlC2nQ5b,,,,,38.95170593,-92.33409882,anonymous,EN,416,5,11.39,25.149,32.539,3,7,4,3,7,8,6,5,5,1,1,5,7,1,6,3,3,4,6,5,1,7,4,7,7,1.483,352.279,353.592,40,
12/7/2017 8:58,12/7/2017 9:10,IP Address,128.206.28.182,100,699,TRUE,12/7/2017 9:10,R_1pri3ooc2dJLGe7,,,,,38.95170593,-92.33409882,anonymous,EN,418,5,5.642,74.267,75.405,3,3,4,3,7,8,6,5,4,1,2,3,7,7,6,8,2,1,5,1,,,,,,4.903,550.232,600.007,43,
12/7/2017 13:33,12/7/2017 13:37,IP Address,128.206.28.1,100,242,TRUE,12/7/2017 13:37,R_1ds60BPUBUAyJ66,,,,,38.95170593,-92.33409882,anonymous,EN,420,4,7.387,28.637,29.376,4,3,4,3,7,8,6,5,4,2,,,8,4,6,8,3,1,2,1,5,8,6,3,8,3.25,205.002,205.339,42,
12/7/2017 13:35,12/7/2017 13:38,IP Address,128.206.28.32,100,177,TRUE,12/7/2017 13:38,R_3m1zcFNbzV7ucQB,,,,,38.95170593,-92.33409882,anonymous,EN,421,7,5.53,32.156,33.855,5,7,4,3,7,8,6,2,2,4,5,7,1,1,3,3,4,3,6,2,8,3,1,7,4,1.57,135.523,137.004,41,
12/7/2017 13:36,12/7/2017 13:43,IP Address,128.206.28.182,100,450,TRUE,12/7/2017 13:43,R_1jHx5LKBiR0HY1d,,,,,38.95170593,-92.33409882,anonymous,EN,419,6,7.921,47.817,49.107,9,3,4,3,7,8,6,5,2,4,2,8,8,7,6,8,2,1,5,5,6,4,4,4,3,6.497,391.829,393.236,30,
12/7/2017 16:19,12/7/2017 16:28,IP Address,128.206.28.32,100,570,TRUE,12/7/2017 16:28,R_1pygRFsqswcHOJt,,,,,38.95170593,-92.33409882,anonymous,EN,422,8,8.015,8.015,63.413,1,3,4,3,7,8,6,5,4,1,2,7,1,7,6,8,2,1,5,1,6,3,2,7,6,16.208,495.364,497.628,35,
12/7/2017 16:28,12/7/2017 16:32,IP Address,128.206.28.182,100,256,TRUE,12/7/2017 16:32,R_sjq1cP66OWLEiWt,,,,,38.95170593,-92.33409882,anonymous,EN,424,10,5.279,54.667,60.142,7,3,4,3,7,8,6,5,4,1,2,5,7,7,6,3,4,6,5,3,6,4,7,1,2,2.182,185.891,186.7,48,
12/7/2017 16:23,12/7/2017 16:34,IP Address,128.206.28.1,100,627,TRUE,12/7/2017 16:34,R_114LSyndr7fLto6,,,,,38.95170593,-92.33409882,anonymous,EN,423,6,8.959,82.767,89.812,2,3,4,3,7,8,6,5,4,1,2,5,7,7,6,8,2,1,5,1,6,3,4,3,3,2.47,525.53,526.978,28,
1/23/2018 18:44,1/23/2018 18:55,IP Address,128.206.28.32,100,653,TRUE,1/23/2018 18:55,R_DAaGIfHNLEilr57,,,,,38.95170593,-92.33409882,anonymous,EN,425,7,4.69,49.674,64.888,4,3,4,3,7,8,6,5,4,1,4,5,5,7,6,1,2,6,2,1,7,2,7,7,2,3.986,569.143,570.67,29,
1/23/2018 18:47,1/23/2018 18:56,IP Address,128.206.28.1,100,529,TRUE,1/23/2018 18:56,R_2qfSxgLKinh9TCh,,,,,38.95170593,-92.33409882,anonymous,EN,426,5,9.772,36.531,37.233,5,3,4,3,7,8,6,4,4,1,2,2,5,7,6,8,2,1,5,1,6,3,1,4,5,3.446,472.411,473.522,39,
1/23/2018 19:06,1/23/2018 19:17,IP Address,128.206.28.182,100,694,TRUE,1/23/2018 19:18,R_2xYlEtQuyFzchv7,,,,,38.95170593,-92.33409882,anonymous,EN,427,-2,16.769,83.039,83.818,10,3,4,3,7,8,6,5,4,1,2,5,7,7,6,8,5,1,5,1,6,3,,,,8.107,590.194,600.006,31,
1/24/2018 14:53,1/24/2018 15:02,IP Address,128.206.28.1,100,551,TRUE,1/24/2018 15:02,R_5aq4eFeA4z5yut3,,,,,38.95170593,-92.33409882,anonymous,EN,429,7,3.048,3.048,46.735,1,3,5,3,7,8,6,5,4,1,2,5,1,7,6,8,2,1,5,1,6,3,4,4,1,4.669,487.756,488.939,26,
1/24/2018 14:53,1/24/2018 15:03,IP Address,128.206.28.182,100,597,TRUE,1/24/2018 15:03,R_2TNoKlWhNSqdllh,,,,,38.95170593,-92.33409882,anonymous,EN,430,2,2.293,40.713,44.375,6,3,4,3,7,8,6,5,4,1,2,6,3,3,6,8,2,1,5,1,6,1,6,3,1,1.445,538.387,539.21,32,
1/24/2018 14:54,1/24/2018 15:05,IP Address,128.206.28.32,100,683,TRUE,1/24/2018 15:05,R_vqQ2DaI0KB5uXKh,,,,,38.95170593,-92.33409882,anonymous,EN,428,4,4.637,68.141,71.772,3,3,4,3,7,8,6,5,4,1,2,5,8,7,6,8,2,1,5,1,,,,,,12.564,541.93,600.025,22,
1/25/2018 14:00,1/25/2018 14:07,IP Address,128.206.28.32,100,413,TRUE,1/25/2018 14:07,R_3dE5CDxV5lXURr3,,,,,38.95170593,-92.33409882,anonymous,EN,431,6,24.651,24.651,61.978,1,3,3,3,7,8,6,5,4,1,2,6,4,7,6,8,2,1,5,1,6,3,6,4,2,1.711,331.833,340.135,30,
1/27/2018 13:54,1/27/2018 13:59,IP Address,128.206.28.1,100,285,TRUE,1/27/2018 13:59,R_1FzEvLFsAeqrtUi,,,,,38.95170593,-92.33409882,anonymous,EN,433,3,18.655,25.927,27.149,2,1,6,2,8,8,7,1,4,8,5,6,2,6,6,8,3,2,4,5,2,6,7,1,3,29.274,250.172,251.444,33,
1/27/2018 13:53,1/27/2018 14:00,IP Address,128.206.28.32,100,392,TRUE,1/27/2018 14:00,R_DnQSKxBT1f1TGmJ,,,,,38.95170593,-92.33409882,anonymous,EN,432,4,19.537,20.57,46.447,2,3,4,3,7,8,6,5,4,1,7,7,7,7,3,8,3,1,3,5,1,4,7,5,7,1.645,334.107,335.897,28,
1/27/2018 13:55,1/27/2018 14:08,IP Address,128.206.28.182,100,747,TRUE,1/27/2018 14:08,R_25KDDOsYwduszWl,,,,,38.95170593,-92.33409882,anonymous,EN,434,-1,12.624,121.76,123.506,8,3,4,3,7,8,6,5,5,1,2,5,3,7,6,8,2,1,8,1,6,3,7,4,,2.743,582.916,600.014,30,
1/28/2018 13:51,1/28/2018 13:57,IP Address,128.206.28.182,100,337,TRUE,1/28/2018 13:57,R_22y3SQ2jwmvUSBm,,,,,38.95170593,-92.33409882,anonymous,EN,437,,12.4,12.4,25.033,1,3,4,3,7,8,6,5,4,1,3,7,5,3,3,8,1,6,5,5,4,6,4,2,8,4.953,298.831,300.346,62,
1/28/2018 13:51,1/28/2018 13:57,IP Address,128.206.28.32,100,394,TRUE,1/28/2018 13:57,R_9Kqzk8mY2cyxk89,,,,,38.95170593,-92.33409882,anonymous,EN,435,7,13.64,16.159,35.949,6,3,4,3,7,8,6,5,4,1,2,2,8,7,6,8,2,1,5,6,6,3,5,3,6,2.624,344.868,346.107,38,
1/28/2018 13:52,1/28/2018 13:58,IP Address,128.206.28.1,100,400,TRUE,1/28/2018 13:58,R_rjZoiYeDbh5oPkd,,,,,38.95170593,-92.33409882,anonymous,EN,436,7,18.461,18.461,49.251,1,3,4,3,7,8,6,5,4,3,2,2,8,7,6,8,3,7,7,1,2,8,7,5,6,6.153,342.228,342.948,28,
1/29/2018 13:52,1/29/2018 13:57,IP Address,128.206.28.182,100,316,TRUE,1/29/2018 13:57,R_1pDuJEKXr8Tg5JS,,,,,38.95170593,-92.33409882,anonymous,EN,440,4,4.282,44.479,45.345,5,3,4,3,7,8,6,5,5,1,5,2,8,3,6,8,3,1,5,4,2,3,7,7,2,3.67,261.005,262.325,29,
1/29/2018 13:54,1/29/2018 14:01,IP Address,128.206.28.32,100,413,TRUE,1/29/2018 14:01,R_3PAIGu9XWbqn8zt,,,,,38.95170593,-92.33409882,anonymous,EN,438,8,19.326,49.453,51.388,2,3,4,3,7,8,6,5,4,1,2,5,5,7,6,8,2,1,5,1,3,3,6,4,3,2.314,353.653,354.527,27,
1/29/2018 13:54,1/29/2018 14:03,IP Address,128.206.28.1,100,585,TRUE,1/29/2018 14:03,R_1kRG4qtvTT6SZyg,,,,,38.95170593,-92.33409882,anonymous,EN,439,6,27.903,104.087,108.158,4,3,4,3,7,8,6,5,4,1,2,6,7,7,6,8,2,1,5,1,5,4,6,2,2,4.092,468.062,470.358,26,
1/30/2018 11:56,1/30/2018 12:05,IP Address,128.206.28.1,100,515,TRUE,1/30/2018 12:05,R_3iEZMjaSubNMiSX,,,,,38.95170593,-92.33409882,anonymous,EN,442,4,20.157,42.939,45.259,2,3,4,3,7,8,6,5,4,1,2,5,8,7,6,8,2,1,5,1,6,3,2,4,8,2.588,445.4,455.544,31,
1/30/2018 12:04,1/30/2018 12:15,IP Address,128.206.28.32,100,694,TRUE,1/30/2018 12:15,R_1eJAAAz35iZuwK9,,,,,38.95170593,-92.33409882,anonymous,EN,441,-2,43.909,82.83,85.036,3,3,4,3,5,1,6,2,2,6,2,5,6,4,4,3,3,2,4,2,7,7,,,,3.2,578.726,600.014,32,
1/30/2018 13:53,1/30/2018 14:02,IP Address,128.206.28.32,100,532,TRUE,1/30/2018 14:02,R_T7MquXhmZ5mNCCt,,,,,38.95170593,-92.33409882,anonymous,EN,443,10,50.924,50.924,108.043,1,3,2,3,7,8,6,5,4,1,2,3,7,7,6,8,2,1,5,1,6,4,2,5,1,2.877,417.201,417.695,38,
1/30/2018 13:54,1/30/2018 14:06,IP Address,128.206.28.1,100,715,TRUE,1/30/2018 14:06,R_1FDSnSX97BZodAv,,,,,38.95170593,-92.33409882,anonymous,EN,444,6,13.861,16.82,109.97,2,3,4,3,7,8,6,8,4,1,2,5,7,7,3,8,2,1,5,4,3,3,7,7,1,16.638,598.86,600.015,42,
1/30/2018 15:54,1/30/2018 16:03,IP Address,128.206.28.32,100,510,TRUE,1/30/2018 16:03,R_bJjKDDoLH7NBt2F,,,,,38.95170593,-92.33409882,anonymous,EN,445,7,5.836,21.548,75.634,2,3,4,3,7,8,6,5,4,3,2,7,8,7,3,2,3,1,6,7,2,8,7,5,7,17.496,418.525,420.044,27,
1/30/2018 15:57,1/30/2018 16:08,IP Address,128.206.28.1,100,660,TRUE,1/30/2018 16:08,R_R53rs5ZJmkXGg5b,,,,,38.95170593,-92.33409882,anonymous,EN,446,2,3.492,46.339,50.066,5,3,4,3,7,8,6,5,4,1,2,2,6,7,6,8,2,1,8,1,5,3,3,7,2,3.766,598.667,599.538,27,
