StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Subject,Sex,Age,Race,ReligionCat,ReligionDegree,PolDeg,PolCat,PolImp,Colorblind,SESEduFath,SESEduMoth,SESFamInc,SESSelfRep,UPPS-P1,UPPS-P2,UPPS-P3,UPPS-P4,UPPS-P5,UPPS-P6,UPPS-P7,UPPS-P8,UPPS-P9,UPPS-P10,UPPS-P11,UPPS-P12,UPPS-P13,UPPS-P14,UPPS-P15,UPPS-P16,UPPS-P17,UPPS-P18,UPPS-P19,UPPS-P20,UPPS-P121,UPPS-P22,UPPS-P23,UPPS-P24,UPPS-P25,UPPS-26,UPPS-P27,UPPS-P28,UPPS-P29,UPPS-P30,UPPS-P31,UPPS-P32,UPPS-P33,UPPS-P34,UPPS-P35,UPPS-P36,UPPS-P37,UPPS-P38,UPPS-P39,UPPS-P40,UPPS-P41,UPPS-P42,UPPS-P43,UPPS-P44,UPPS-P45,UPPS-P46,UPPS-P47,UPPS-P48,Lure1,UPPS-P49,UPPS-P50,UPPS-P51,UPPS-P52,UPPS-P53,UPPS-P54,UPPS-P55,UPPS-P56,UPPS-P57,UPPS-P58,UPPS-P59,DelGrat1,DelGrat2,DelGrat3,DelGrat4,DelGrat5,DelGrat6,DelGrat7,DelGrat8,DelGrat9,DelGrat10,DelGrat11,DelGrat12,BriefSC1,BriefSC2,BriefSC3,BriefSC4,BriefSC5,BriefSC6,BriefSC7,BriefSC8,BriefSC9,BriefSC10,BriefSC11,BriefSC12,BriefSC13,SocDes1,SocDes2,SocDes3,SocDes4,SocDes5,SocDes6,SocDes7,SocDes8,SocDes9,SocDes10,SocDes11,SocDes12,SocDes13,SocDes14,SocDes15,SocDes16,SocDes17,SocDes18,SocDes19,SocDes20,SocDes21,SocDes22,SocDes23,SocDes24,SocDes25,SocDes26,SocDes27,SocDes28,SocDes29,SocDes30,SocDes31,SocDes32,SocDes33,SchoolSem,Q381,SchoolEng1,SchoolEng2,SchoolEng3,SchoolEng4,SchoolEng5,SchoolEng6,SchoolEng7,SchoolEng8,SchoolEng9,SchoolEng10,SchoolEng11,SchoolEng12,SchoolEff1,SchoolEff2,SchoolEff3,SchoolEff4,SchoolCogStrat1,Lure2,SchoolCogStrat2,SchoolCogStrat3,SchoolCogStrat4,SchoolCogStrat5,SchoolCogStrat6,SchoolCogStrat7,SchoolCogStrat8,SchoolCogStrat9,SchoolGPAHS,SchoolCPACol,SATTake,SATOldNew,SATNewTot,SATOldTot,ACTTake,ACTTot,ExerciseStages_1,ExerciseFreq,HeightFeet,HeightInches,Weight,PFat_1,PFat_2,PFat_3,PFat_4,PFat_5,PFat_6,PFat_7,PFat_8,PFat_9,PFat_10,PFat_11,PFat_12,PFat_13,PFaTButter,PFaTOverall,Q574,EAT1,EAT2,EAT3,EAT4,EAT5,EAT6,EAT7,EAT8,MoneyBuy1,MoneyBuy2,MoneyBuy3,MoneyBuy4,MoneyBuy5,MoneyBuy6,MoneyFinWB1,MoneyFinWB2,MoneyFinWB3,MoneyFinWB4,MoneyFinWB5,MoneyFinWB6,MoneyFinWB7,MoneyFinWB8,MoneyFinWBGen,MoneyAtt1,MoneyAtt2,MoneyAtt3,MoneyAtt4,Lure3,MoneyAtt5,MoneyAtt6,MoneyParentHelp,MoneyCollege,MoneyCardTuit,MoneyCardDebt,MoneyCard1,MoneyCard2,SleepPro1,SleepPro2,SleepPro3,SleepPro4,SleepPro5,SleepPro6,SleepPro7,SleepPro8,SleepPro9,Sex1,Sex2,Sex3,Sex4,Sex5,Sex6,Sex7,Sex8,Sex9,Sex10,Sex11,Sex12,Sex13,Sex14,Sex15,Sex16,Sex17,Sex18,Sex19,Sex20,TVFreq,FreqQuantDay,FreqQuantEnd,GameFreq,GameQuantDayTot,GameQuantEndTot,GameQuantDayNotphone,GameQuantEndNotphone,GameGenre,GamePath1,GamePath2,GamePath3,GamePath4,GamePath5,GamePath5.5,GamePath6,GamePath7,GamePath8,GamePath9,PhoneYN,PhoneQuant_1,PhoneQuant_2,PhoneCalls,PhoneText,PhoneSocial_1,PhoneSocial_2,PhonePUMP1,PhonePUMP2,PhonePUMP3,PhonePUMP4,PhonePUMP5,PhonePUMP6,PhonePUMP7,PhonePUMP8,PhonePUMP9,PhonePUMP10,PhonePUMP11,PhonePUMP12,PhonePUMP13,PhonePUMP14,PhonePUMP15,PhonePUMP16,PhonePUMP17,Lure4,PhonePUMP18,PhonePUMP19,PhonePUMP20,RelatEver,RelatQuant,RelatDur,RelatMar,RelatCurr,RelatDurCurr,RelatAcc1Exit1,RelatAcc2Voice1,RelatAcc3Loy1,RelatAcc4Neg1,RelatAcc5Exit2,RelatAcc6Voice2,RelatAcc7Loy2,RelatAcc8Neg2,RelatAcc9Exit3,RelatAcc10Loy3,RelatAcc1Loy4,RelatAcc12Neg3,RelatAcc13Exit4,RelatAccExit4,RelatAccVoice3,RelatAcc16Voice4,RelatSat1,RelatSat2,RelatSat3,RelatSat4,RelatSat5,CheatYN,CheatPart,CheatQuant,WorkStat,WorkQuant,WorkEver,WorkQuantAvg,WorkPres1,WorkPres2,WorkPres3,WorkPres4,WorkPres5,WorkPres6,WorkPress7,Work Absent1,Work Absent2,Work Absent3,Work Absent4,WorkPresPast1,WorkPresPast2,WorkPresPast3,WorkPresPast4,WorkPresPast5,WorkPresPast6,WorkPresPast7,Work AbsentPast1,Work AbsentPast2,Work AbsentPast3,Work AbsentPast4,Leisure1,Leisure2,Leisure3,Leisure4,Leisure5,Leisure6,Leisure7,Leisure8,Leisure9,Leisure10,Leisure11,Leisure12,Leisure13,Leisure14,Leisure15,Leisure16,Leisure17,Leisure18,Leisure19,Agg1P1,Agg2V1,Agg3H1,Agg4P2,Agg5V2,Agg6A1,Agg7H2,Agg8P3,Agg9V3,Lure5,Agg10P4,Agg11H3,Agg12A2,CigCat,CigExDur,CigQuitSucc,CigFreqEX,CigQuantEx,CigFreq,CigQuant,CigCurrDur,CigCurrQuitAtt,CitCurrQuitQuant,Fager1,Fager2,Fager3,Fager4,Fager5,Fager6,Dep1,Dep2,Dep3,Dep4,Dep5,Dep6,Dep7,Dep8,Anx1,Anx2,Anx3,Lure6,Anx4,Anx5,Anx6,Anx7,HygTeeth,HygShow,HygRoom,HygBed,HygLaund,HygShirt,HygJean,NEO1,NEO2,NEO3,NEO4,NEO5,NEO6,NEO7,NEO8,NEO9,NEO10,InstrumentQuant,InstrumentAcad,VegDiet,VegReas,ReadFreq,ReadQuant,NewsFreq,NewsQuant,LifeSat1,LifeSat2,LifeSat3,LifeSat4,LifeSat5,Meaning1,Meaning4,Lure7,Meaning5,Meaning6,Meaning9
11/3/2017 13:10,11/3/2017 13:41,0,128.206.28.1,100,1883,1,11/3/2017 13:41,R_VJPaW0b26FZEQU1,,,,,38.95170593,-92.33409882,anonymous,EN,229,1,19,1,7,4,3,2,4,6,5,5,4,4,2,2,,2,4,1,2,2,2,4,4,2,2,2,4,1,4,2,4,4,1,2,2,4,4,2,2,2,,4,2,4,2,3,4,2,2,1,3,4,2,2,1,3,4,2,2,2,4,4,3,1,3,2,4,2,1,2,,3,1,2,2,3,3,4,2,3,4,1,2,3,3,4,4,1,3,5,5,5,3,2,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,2,2,1,,2,1,2,1,1,1,3,3,4,1,3,3,5,4,3,4,5,4,3,2,2,1,2,1,2,2,1,2,1,2,1,1,3.98,NA,6,,,,1,26,5,2,5,4,170,1,1,1,1,3,1,1,1,1,3,1,1,3,2,1,2,6,6,6,2,6,6,5,6,2,5,5,6,6,6,3,5,5,2,4,2,4,4,6,1,1,1,1,7,1,2,4,2,6,0,22,25,5,4,3,4,4,4,2,5,2,1,0,0,0,0,0,0,3,3,3,5,4,1,0,0,3,0,2,1,0,8,7,8,1,1,1,1,1,,,,,,,,,,,,1,6,0,3,25,5,0,11,11,11,12,12,9,11,8,11,9,8,12,12,12,11,8,11,8,9,8,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,4,3,3,3,3,3,3,4,1,5,2,1,,,,,,,,,,,,2,6,6,2,4,6,2,5,2,5,6,6,6,6,2,5,2,4,6,1,2,3,1,2,1,5,1,1,2,1,4,1,2,,,,,1,2,,,,,,,,,,3,3,4,4,3,4,3,1,2,3,4,3,3,1,1,1,5,7,7,6,6,4,7,6,1,6,2,5,5,7,2,4,6,1,,1,,1,,3,3,2,2,2,5,2,2,2,2,2,2,6
11/3/2017 14:58,11/3/2017 15:26,0,128.206.28.1,100,1707,1,11/3/2017 15:26,R_1kNSMCgFGvne1k9,,,,,38.95170593,-92.33409882,anonymous,EN,231,2,19,1,1,6,5,1,3,6,8,8,11,7,2,3,2,2,2,2,3,1,3,4,2,3,1,2,3,2,4,1,2,4,3,4,2,2,3,2,2,2,3,4,2,2,2,4,4,1,2,2,3,4,2,1,2,4,3,1,2,2,4,3,3,2,2,1,3,2,3,3,3,3,4,3,2,1,1,3,2,4,2,2,3,3,4,2,2,3,3,3,2,2,4,2,2,4,3,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,4,5,5,5,5,4,1,1,2,2,3,1,4,5,5,4,5,1,4,3,5,4,3,4,4,4,3.5,NA,6,,,,1,31,7,6,5,8,175,1,4,2,2,3,5,6,3,3,3,3,6,4,1,2,4,5,4,3,3,2,5,3,4,1,1,1,1,3,4,1,1,1,5,1,1,4,5,9,5,6,4,6,7,5,6,3,"4,5",6,0,22,24,4,4,4,3,2,2,4,2,3,4,2,2,6,6,5,1,9,2,0,9,3,2,2,1,0,3,6,1,3,6,2,2,1,1,1,1,1,,,,,,,,,,,,1,3,30,0.25,100's,1,30,10,10,9,8,9,9,10,9,9,9,9,11,11,9,8,9,8,8,8,8,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,7,,,,,,,,,,,,2,4,5,4,4,5,6,1,1,1,1,3,6,6,1,4,2,2,2,6,2,4,4,5,5,1,2,3,4,5,2,2,3,4,2,1,2,1,3,2,1,3,4,1,,,,,,,,,,,,,,,,1,2,2,2,3,2,2,2,3,2,3,3,2,3,2,2,8,10,8,6,5,6,8,5,5,6,4,5,4,4,3,5,4,1,,1,,5,6,6,4,5,5,6,5,6,4,4,2,4,4,4
11/3/2017 15:01,11/3/2017 15:37,0,128.206.28.182,100,2149,1,11/3/2017 15:37,R_2fyPHvK84HJXDgZ,,,,,38.95170593,-92.33409882,anonymous,EN,232,2,18,4,7,2,2,2,3,6,6,7,8,5,2,2,2,2,3,2,1,2,2,3,2,2,2,1,3,1,3,2,1,3,1,3,3,4,3,4,2,2,3,3,2,3,2,3,3,2,2,2,3,3,3,2,1,3,3,4,2,2,4,3,3,1,3,3,3,2,4,2,2,3,2,3,2,2,1,2,3,4,3,2,3,2,3,4,3,2,1,5,3,4,3,2,2,4,3,1,1,1,2,1,2,1,1,2,1,2,1,1,2,2,1,1,2,2,1,2,2,1,1,1,2,1,1,2,1,2,1,2,1,1,4,2,4,3,3,3,2,1,2,2,4,1,4,3,4,2,2,1,2,4,3,3,2,4,4,2,4.26,NA,6,,,,1,32,4,2,5,6,155,3,3,4,4,3,6,4,4,5,3,3,8,2,1,2,2,3,4,3,2,3,2,2,2,1,2,2,5,5,2,3,5,1,2,3,2,3,3,7,3,2,2,6,7,2,4,4,"1,2,4",6,0,24,24,4,4,2,5,2,4,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,9,3,3,5,3,5,,3,3,2,3,1,2,2,2,2,3,1,5,15,0,10,4,0,11,11,9,11,11,12,11,11,11,9,11,12,12,11,11,10,11,8,9,8,11,5,5,5,6,6,,5,11,11,7,7,11,7,9,6,11,11,8,5,5,11,9,5,5,7,7,5,6,,,1,2,2,2,3,4,5,3,4,3,4,1,1,2,1,,,,,,,,,,,,3,2,2,3,3,5,5,4,5,2,5,6,2,5,2,5,2,5,6,3,2,2,3,1,1,2,1,1,2,3,4,2,1,,,,,,,,,,,,,,,,2,2,3,4,3,3,3,2,2,2,3,3,2,2,2,3,3,7,7,2,5,6,7,1,3,6,5,6,7,6,5,5,3,1,,1,,1,,6,3,6,6,5,4,2,4,5,2,4,3,3
11/3/2017 14:57,11/3/2017 15:41,0,128.206.28.32,100,2641,1,11/3/2017 15:41,R_2PjxsmdGxR4v3iF,,,,,38.95170593,-92.33409882,anonymous,EN,230,1,18,3,1,6,4,2,2,6,3,6,12,6,3,2,2,2,2,2,1,2,3,3,3,3,2,2,3,3,2,4,2,3,3,3,1,2,3,4,1,3,2,3,2,2,3,2,3,4,2,4,2,2,2,1,2,2,2,4,3,2,4,2,1,4,3,3,3,3,2,1,2,3,3,3,4,3,3,3,4,2,2,5,3,3,2,4,4,4,3,3,3,2,4,3,2,3,2,2,1,2,2,1,1,2,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,4,4,4,2,3,2,3,1,2,2,3,2,4,4,4,4,2,1,2,3,2,2,2,3,3,2,3.26,NA,6,,,,1,27,5,4,5,2,113,3,1,5,6,5,8,3,2,4,4,1,4,1,2,1,2,1,4,1,1,1,1,1,1,2,3,4,5,5,6,4,3,1,3,3,4,4,4,7,4,3,2,5,7,2,4,3,"2,4",6,none,22,24,5,2,3,4,4,5,1,4,2,3,0,0,0,7,4,10,8,2,0,5,10,15,0,5,15,0,0,2,2,8,9,9,1,1,1,1,1,,,,,,,,,,,,1,10,30,3,700,2,15,10,10,10,10,11,10,10,9,10,10,8,11,11,10,11,8,11,8,10,9,9,5,7,5,6,5,5,8,9,9,9,9,9,7,6,11,9,7,5,8,9,9,7,7,6,6,6,8,6,,,2,,3,7,,,,,,,,,,,,2,4,4,3,4,4,6,1,3,2,1,4,5,5,3,5,4,4,3,3,5,5,5,5,5,5,3,3,4,3,5,3,3,5,4,4,3,4,5,2,4,3,3,1,,,,,,,,,,,,,,,,1,1,3,2,4,1,1,1,1,1,1,3,1,1,3,1,5,8,7,4,4,3,6,7,4,5,4,5,2,5,2,5,3,1,,1,,1,,1,2,5,6,6,5,4,5,5,2,5,5,3
11/4/2017 13:08,11/4/2017 13:40,0,128.206.28.32,100,1915,1,11/4/2017 13:40,R_r8EwSLMepCYCk81,,,,,38.95170593,-92.33409882,anonymous,EN,233,1,18,1,1,3,4,2,3,6,3,6,14,7,4,3,2,1,2,3,3,3,4,3,3,2,1,1,3,3,4,2,2,3,2,2,1,3,3,1,1,3,3,4,1,2,3,3,3,3,1,4,2,3,2,1,1,3,3,1,1,3,4,3,2,1,3,3,3,3,1,1,2,2,3,4,2,5,2,4,3,4,3,2,5,3,4,2,1,5,5,4,5,3,5,1,3,3,5,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2,1,3,4,5,4,5,3,2,1,1,2,3,2,4,4,4,4,4,1,4,2,4,2,3,3,4,2,3.6,na,5,2,1250,,1,28,9,6,5,10,155,1,1,3,2,1,1,6,1,1,2,1,3,2,6,,4,5,5,6,5,5,6,5,6,4,2,1,1,2,4,1,2,1,4,1,1,5,5,7,3,4,1,6,7,2,4,4,1,6,0,22,26,5,2,2,4,5,5,1,5,2,1,0,1,1,0,1,0,1,1,0,6,0,0,0,1,0,0,0,0,0,6,5,7,1,1,1,1,1,,,,,,,,,,,,1,5,,3,150,3,,10,10,8,9,11,10,11,9,10,10,8,12,12,11,11,9,9,8,8,8,9,5,6,5,6,5,6,9,9,11,7,7,11,11,6,7,11,7,9,9,7,9,9,9,9,9,9,9,6,,,2,,3,3,,,,,,,,,,,,2,3,3,3,4,3,6,1,5,2,1,2,6,6,2,6,4,2,6,6,2,4,4,6,6,5,5,4,4,6,1,3,1,1,1,1,2,1,2,2,2,3,1,1,,,,,,,,,,,,,,,,1,2,2,2,2,1,3,1,3,3,3,3,2,2,2,2,7,6,4,2,2,3,9,6,3,7,2,7,2,6,5,6,1,1,,1,,1,,4,3,6,6,6,6,6,2,3,2,5,5,1
11/4/2017 13:13,11/4/2017 13:53,0,128.206.28.1,100,2381,1,11/4/2017 13:53,R_2rxBMX9FMjpgTyN,,,,,38.95170593,-92.33409882,anonymous,EN,234,1,19,1,1,6,3,2,2,6,5,6,11,6,3,4,2,1,4,2,3,4,4,4,1,4,1,2,4,2,4,2,3,4,3,4,2,2,4,3,1,3,4,4,2,2,2,4,4,2,2,3,4,4,4,2,2,4,4,2,3,2,4,4,2,1,4,2,4,3,1,3,3,4,3,4,3,2,1,2,1,3,1,1,4,2,4,4,2,1,2,2,1,2,5,1,2,4,3,1,1,1,1,1,2,1,1,1,2,1,2,1,2,2,1,1,1,2,1,2,1,2,1,1,2,1,2,2,2,1,2,1,1,1,4,5,5,4,5,5,1,1,1,2,5,1,4,4,3,3,4,1,5,5,5,4,4,5,4,3,3.9,NA,5,2,1220,,1,26,5,3,5,5,115,3,2,4,3,2,3,7,3,5,3,3,3,3,2,2,4,3,3,5,3,2,3,3,3,1,4,2,5,5,5,1,2,1,4,2,1,5,5,7,1,5,1,7,7,2,2,2,1,6,0,22,26,3,2,2,3,3,4,2,4,3,1,0,0,0,0,0,1,1,0,0,20,5,0,0,0,0,0,1,0,0,8,5,7,2,1,1,1,1,,,,,,,,,,,,1,6,,1,200,4,,9,9,9,11,11,8,10,8,8,8,8,11,11,10,9,8,8,8,8,8,8,5,6,7,6,5,6,7,10,7,6,6,10,7,5,6,11,7,5,6,12,13,5,9,9,7,9,9,6,,,2,,4,4,,,,,,,,,,,,1,5,5,4,5,5,7,1,4,1,1,1,7,7,1,6,2,1,2,4,1,5,7,2,6,1,1,3,4,7,1,2,1,1,1,1,2,1,2,2,1,1,1,1,,,,,,,,,,,,,,,,1,1,2,2,1,1,1,1,1,1,2,3,1,1,2,1,6,6,4,2,4,6,7,7,1,7,1,6,2,6,2,7,5,1,,1,,1,,1,3,6,6,7,7,7,6,6,2,7,7,1
11/4/2017 13:20,11/4/2017 13:53,0,128.206.28.182,100,1950,1,11/4/2017 13:53,R_1FRNIaw7K20gOuZ,,,,,38.95170593,-92.33409882,anonymous,EN,235,2,18,1,1,3,6,1,3,6,3,5,14,7,2,4,1,1,1,1,4,3,4,4,1,4,1,1,1,1,4,2,1,4,1,4,1,1,4,3,,1,4,4,1,1,1,2,4,2,1,1,2,4,2,1,1,3,4,2,4,1,4,4,3,2,4,1,4,1,1,4,4,3,4,4,4,1,1,2,2,5,1,1,3,4,5,1,1,3,2,1,3,1,4,2,1,3,4,1,2,1,2,2,2,1,1,1,2,1,1,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,4,4,4,4,4,4,3,3,1,1,2,1,4,4,4,4,4,1,3,4,4,2,4,4,4,4,2.9,2.75,6,,,,1,26,9,7,5,11,150,5,5,5,5,5,,5,5,5,5,1,4,5,2,2,3,1,3,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,5,1,1,5,5,9,7,7,6,7,7,6,6,4,3,6,0,22,22,3,3,3,3,,2,2,2,3,3,3,1,6,4,6,2,10,40,100,30,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,1,2,1400,2,60,1,1450,12,10,10,11,,,10,10,10,9,9,9,11,11,10,10,10,8,9,10,11,5,6,8,6,5,5,5,11,11,7,5,11,9,9,9,9,8,11,11,7,11,11,7,7,7,7,9,5,5,5,2,,4,4,,,,,,,,,,,,1,4,4,2,2,2,7,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,3,3,3,3,3,2,4,3,3,3,4,1,1,1,2,,,,,1,1,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,9,7,3,5,6,7,7,4,7,1,4,1,6,1,7,2,1,,1,,4,1,1,3,6,,6,6,6,4,4,2,6,4,5
11/4/2017 15:04,11/4/2017 15:41,0,128.206.28.32,100,2196,1,11/4/2017 15:41,R_3fZ5TH00Ld3NWpl,,,,,38.95170593,-92.33409882,anonymous,EN,236,1,19,3,1,6,4,2,2,6,6,5,8,4,2,4,2,2,3,1,2,3,3,3,1,2,4,3,3,1,3,4,3,3,1,4,3,2,3,4,3,2,3,4,4,3,3,4,4,4,2,1,4,3,4,2,1,4,4,4,2,1,4,4,3,4,4,2,3,1,2,2,4,3,3,4,3,2,3,1,2,4,1,1,4,3,3,4,3,2,1,2,2,2,3,1,1,5,4,2,2,2,1,1,2,2,2,1,1,1,2,1,2,1,1,1,2,2,1,1,2,2,1,2,1,1,2,2,1,2,2,1,1,1,4,4,5,2,5,3,2,3,2,4,3,2,4,4,4,1,1,1,2,5,2,3,1,4,4,2,3.6,NA,5,2,1150,,1,20,3,2,5,7,155,2,2,5,5,3,2,3,4,7,5,4,2,3,1,1,1,3,2,4,1,1,3,1,1,1,1,2,1,2,2,4,5,4,2,4,2,4,4,5,4,3,4,5,7,1,4,4,"1,2,4",6,0,22,24,2,4,2,5,4,5,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,6,1,1,1,1,1,,,,,,,,,,,,1,13,30,6,35,6,35,9,8,9,10,11,10,11,11,9,10,8,12,12,11,8,9,8,8,8,8,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,6,3,2,2,4,5,6,6,3,2,6,5,1,2,1,3,4,4,7,4,2,3,1,1,1,2,1,1,2,1,1,1,1,,,,,,,,,,,,,,,,2,1,2,2,1,1,1,1,2,2,2,3,1,1,2,1,5,10,6,3,5,4,6,3,1,6,2,4,7,5,2,7,4,1,,1,,1,,1,2,5,5,6,6,6,4,6,2,6,5,1
11/6/2017 10:49,11/6/2017 11:15,0,128.206.28.32,100,1534,1,11/6/2017 11:15,R_1CfsAIH6TSyI6Ld,,,,,38.95170593,-92.33409882,anonymous,EN,237,2,21,3,7,4,2,2,2,6,4,3,6,4,3,3,2,2,2,2,3,2,3,2,,2,1,2,2,,3,2,2,3,2,2,2,2,3,2,2,2,2,3,2,2,2,2,3,2,2,3,3,3,3,2,2,3,2,2,2,3,3,3,3,2,3,2,3,3,2,3,2,3,2,2,2,2,4,2,3,3,3,3,3,3,2,2,1,4,3,4,3,2,,2,2,2,3,1,1,2,2,,1,,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2,5,3,2,2,4,2,2,2,4,2,2,4,5,2,2,3,2,4,2,1,2,3,3,2,2,3,3,2,3.25,1.9,6,,,,1,29,5,2,6,2,180,5,5,5,5,5,5,5,5,5,5,5,3,5,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,4,4,2,4,2,3,3,1,3,2,2,4,7,2,,2,5,6,2500,25,24,2,1,4,2,2,4,2,2,3,0,0,0,0,0,0,0,1,40,40,40,40,0,0,0,0,0,0,0,0,3,5,5,7,8,10,10,10,7,1,1,2,1,2,,1,1,1,3,1,5,19,2,100,3,21,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,5,7,5,6,5,9,7,10,9,7,7,7,7,7,7,7,8,8,8,8,8,8,6,4,4,4,6,5,7,8,1,7,4,7,2,4,2,2,2,3,5,2,4,1,1,,,,,,,,,,,,2,2,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,1,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,8,3,6,5,4,7,5,5,5,3,5,3,5,3,5,4,1,,1,,1,,4,3,3,3,3,3,3,3,3,2,3,3,4
11/6/2017 13:02,11/6/2017 13:41,0,128.206.28.32,100,2352,1,11/6/2017 13:41,R_QlB9KEGhBKjmsdX,,,,,38.95170593,-92.33409882,anonymous,EN,238,1,19,1,7,3,2,5,4,6,7,6,12,,2,3,2,1,2,2,1,1,3,2,3,2,2,1,2,2,2,1,2,3,3,1,2,3,3,2,2,2,3,2,1,1,2,2,3,1,2,2,1,2,2,1,3,2,3,1,3,2,4,2,3,1,2,3,3,2,3,1,2,3,1,2,1,4,5,4,3,4,4,2,3,3,1,5,3,1,4,4,5,3,3,3,2,1,3,1,2,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,1,1,1,1,1,2,2,2,1,1,2,1,2,1,4,2,4,3,4,2,5,2,3,3,2,2,5,3,5,3,5,2,2,1,3,4,3,4,3,4,5,4,3,3.64,5,2,900,,1,22,9,5,5,6,143,3,1,5,3,3,5,6,4,5,4,3,5,5,1,2,3,6,5,4,3,3,2,3,2,1,2,2,4,5,5,4,5,3,2,4,4,5,5,7,2,2,1,5,7,2,2,4,"1,2,4",6,,24,24,3,2,4,3,2,3,2,2,2,1,3,0,15,15,5,3,5,20,0,20,20,3,1,10,most of the time,not sure,not sure,1,3,5,4,6,4,3,3,3,4,,1,2,1,2,1,1,2,3,3,3,1,3,30,1,150,2,,9,11,11,12,11,9,11,9,10,11,11,12,12,11,11,,9,8,9,11,11,5,7,8,6,6,,9,10,8,7,9,11,7,9,6,10,8,7,6,11,11,8,5,5,3,5,7,5,5,8,1,3,4,5,4,3,5,3,4,3,4,1,1,2,1,,,,,,,,,,,,5,6,6,2,5,2,2,2,6,3,6,2,5,1,5,2,1,6,5,1,2,2,1,4,2,2,1,2,2,2,4,1,3,,,,,5,2,3,1,3,3,1,2,1,1,2,2,2,2,2,1,1,1,2,3,2,2,3,1,2,1,2,7,5,7,6,5,4,7,5,1,6,5,7,5,6,2,6,1,1,,1,,5,4,6,4,3,3,6,6,6,5,5,2,5,5,5
